date,portfolio_value,cash,positions_value
2025-09-29,217922.94842809564,789.8453457757746,217133.10308231987
2025-09-30,220716.9523137885,789.8453457757746,219927.10696801273
2025-10-01,225833.48848069704,4491.703982799693,221341.78449789734
2025-10-02,226712.20013668068,4491.703982799693,222220.496153881
2025-10-05,231451.84812550337,4491.703982799693,226960.14414270368
2025-10-06,230584.27684834122,4491.703982799693,226092.57286554153
2025-10-07,235265.8906336016,4491.703982799693,230774.18665080192
2025-10-08,236711.70192396519,4491.703982799693,232219.9979411655
2025-10-09,226985.352705023,4491.703982799693,222493.6487222233
2025-10-12,236641.4702392166,4491.703982799693,232149.76625641691
2025-10-13,236276.0069523611,4491.703982799693,231784.3029695614
2025-10-14,239443.88775346483,4491.703982799693,234952.18377066514
2025-10-15,233942.53539121163,4491.703982799693,229450.83140841193
2025-10-16,229585.73904052252,4491.703982799693,225094.03505772282
2025-10-19,232960.10461548858,4491.703982799693,228468.4006326889
2025-10-20,228570.40317968428,4491.703982799693,224078.69919688458
2025-10-21,222176.87018162187,4491.703982799693,217685.16619882217
2025-10-22,227132.9310229356,4491.703982799693,222641.2270401359
2025-10-23,231344.42592529504,4491.703982799693,226852.72194249535
2025-10-26,233608.4874052371,4491.703982799693,229116.7834224374
2025-10-27,232944.3027627359,4491.703982799693,228452.5987799362
