date,portfolio_value,cash,positions_value
2017-09-24,123004.04612715369,144.15075196718954,122859.8953751865
2017-09-25,123274.3609602718,144.15075196718954,123130.21020830462
2017-09-26,124575.81801952921,144.15075196718954,124431.66726756202
2017-09-27,124931.37658672141,144.15075196718954,124787.22583475422
2017-09-28,125523.4907409064,144.15075196718954,125379.33998893922
2017-10-01,125980.5721449245,130.60322901999825,125849.96891590451
2017-10-02,126767.71109972833,130.60322901999825,126637.10787070834
2017-10-03,126822.22493827825,130.60322901999825,126691.62170925825
2017-10-04,127571.32406249913,130.60322901999825,127440.72083347914
2017-10-05,127820.75617515693,130.60322901999825,127690.15294613694
2017-10-08,127251.35400826404,130.60322901999825,127120.75077924404
2017-10-09,127443.07198294677,130.60322901999825,127312.46875392678
2017-10-10,128260.10738436192,130.60322901999825,128129.50415534193
2017-10-11,128086.71107441865,130.60322901999825,127956.10784539866
2017-10-12,128708.37414272106,130.60322901999825,128577.77091370107
2017-10-15,128897.82167299949,130.60322901999825,128767.2184439795
2017-10-16,128556.99266206034,130.60322901999825,128426.38943304034
2017-10-17,128768.58749877183,130.60322901999825,128637.98426975183
2017-10-18,128703.02181967221,130.60322901999825,128572.41859065222
2017-10-19,129364.8241130426,130.60322901999825,129234.22088402261
2017-10-22,128773.45927226492,130.60322901999825,128642.85604324493
2017-10-23,129286.73680687053,130.60322901999825,129156.13357785053
2017-10-24,127982.8940640806,130.60322901999825,127852.2908350606
2017-10-25,127897.37086277084,130.60322901999825,127766.76763375085
2017-10-26,129862.8849762608,130.60322901999825,129732.2817472408
2017-10-29,129686.55667282052,130.60322901999825,129555.95344380052
2017-10-30,130220.48468564886,130.60322901999825,130089.88145662886
2017-10-31,129504.76617750463,130.60322901999825,129374.16294848463
2017-11-01,129087.06002405155,74.03717814330503,129013.02284590824
2017-11-02,130383.32751797515,74.03717814330503,130309.29033983184
2017-11-05,131049.52923935188,74.03717814330503,130975.49206120857
2017-11-06,131186.59763434823,74.03717814330503,131112.56045620493
2017-11-07,130883.55004654931,74.03717814330503,130809.512868406
2017-11-08,130041.57066011401,74.03717814330503,129967.5334819707
2017-11-09,130291.49569040089,74.03717814330503,130217.45851225758
2017-11-12,129978.33632983749,74.03717814330503,129904.29915169418
2017-11-13,128951.50686768904,74.03717814330503,128877.46968954573
2017-11-14,128402.50171617711,74.03717814330503,128328.4645380338
2017-11-15,129800.51246952625,74.03717814330503,129726.47529138294
2017-11-16,129871.30805755599,74.03717814330503,129797.27087941268
2017-11-19,129853.90096355586,74.03717814330503,129779.86378541256
2017-11-20,130524.62758294672,74.03717814330503,130450.59040480341
2017-11-21,130576.64203324195,74.03717814330503,130502.60485509865
2017-11-23,130672.2035805667,74.03717814330503,130598.16640242339
2017-11-26,130220.2475652878,74.03717814330503,130146.2103871445
2017-11-27,131232.55999867903,74.03717814330503,131158.52282053573
2017-11-28,130317.73217291097,74.03717814330503,130243.69499476766
2017-11-29,131690.14015469002,74.03717814330503,131616.1029765467
2017-11-30,131650.14510795474,74.03717814330503,131576.10792981143
2017-12-03,130543.87251760327,2605.0547845787114,127938.81773302457
2017-12-04,130274.83083130822,2605.0547845787114,127669.77604672952
2017-12-05,130281.03866478504,2605.0547845787114,127675.98388020633
2017-12-06,131867.93311487942,2605.0547845787114,129262.87833030071
2017-12-07,132148.68470779937,2605.0547845787114,129543.62992322067
2017-12-10,132710.0828401321,2605.0547845787114,130105.02805555338
2017-12-11,132248.13645411137,2605.0547845787114,129643.08166953266
2017-12-12,132945.52915780246,2605.0547845787114,130340.47437322375
2017-12-13,132180.10235083723,2605.0547845787114,129575.04756625852
2017-12-14,133317.29720228803,2605.0547845787114,130712.24241770932
2017-12-17,134766.93019880579,2605.0547845787114,132161.87541422708
2017-12-18,134395.03753935598,2605.0547845787114,131789.98275477727
2017-12-19,134515.7919671267,2605.0547845787114,131910.73718254798
2017-12-20,134423.32359761905,2605.0547845787114,131818.26881304034
2017-12-21,134216.5979456192,2605.0547845787114,131611.5431610405
2017-12-25,134031.00278416616,2605.0547845787114,131425.94799958746
2017-12-26,134247.66043384364,2605.0547845787114,131642.60564926494
2017-12-27,134742.63289307544,2605.0547845787114,132137.57810849673
2017-12-28,133401.45488412312,2605.0547845787114,130796.40009954441
2018-01-01,136250.1542195999,2.3834795377588307,136247.77074006214
2018-01-02,138001.5382800709,2.3834795377588307,137999.15480053314
2018-01-03,138530.47088642593,2.3834795377588307,138528.08740688817
2018-01-04,139379.2235117615,2.3834795377588307,139376.84003222373
2018-01-07,140512.70059344315,2.3834795377588307,140510.3171139054
2018-01-08,140822.73270814592,2.3834795377588307,140820.34922860816
2018-01-09,140799.17868910055,2.3834795377588307,140796.79520956278
2018-01-10,141786.65966030117,2.3834795377588307,141784.2761807634
2018-01-11,142753.5649381153,2.3834795377588307,142751.18145857754
2018-01-15,141768.9608694168,2.3834795377588307,141766.57738987904
2018-01-16,144235.7983222856,2.3834795377588307,144233.41484274785
2018-01-17,144229.13873730213,2.3834795377588307,144226.75525776437
2018-01-18,144942.7013686684,2.3834795377588307,144940.31788913065
2018-01-21,146019.1497924781,2.3834795377588307,146016.76631294034
2018-01-22,146483.09794732355,2.3834795377588307,146480.7144677858
2018-01-23,145413.37881612236,2.3834795377588307,145410.9953365846
2018-01-24,144895.4229628596,2.3834795377588307,144893.03948332183
2018-01-25,147026.3351753403,2.3834795377588307,147023.95169580253
2018-01-28,146411.44929217984,2.3834795377588307,146409.06581264207
2018-01-29,144428.41276475127,2.3834795377588307,144426.0292852135
2018-01-30,145476.04024659828,2.3834795377588307,145473.6567670605
2018-01-31,144934.2041318253,2.3834795377588307,144931.82065228754
2018-02-01,141447.55501779885,29.45139658420976,141418.10362121463
2018-02-04,135925.82553261277,29.45139658420976,135896.37413602855
2018-02-05,139931.95826390336,29.45139658420976,139902.50686731914
2018-02-06,140908.59657521071,29.45139658420976,140879.1451786265
2018-02-07,134644.67711388518,29.45139658420976,134615.22571730096
2018-02-08,136695.7827150664,29.45139658420976,136666.33131848217
2018-02-11,139009.1386421558,29.45139658420976,138979.68724557158
2018-02-12,140131.46256436018,29.45139658420976,140102.01116777596
2018-02-13,143923.64128450915,29.45139658420976,143894.18988792493
2018-02-14,145025.9394940281,29.45139658420976,144996.4880974439
2018-02-15,144159.46453543747,29.45139658420976,144130.01313885325
2018-02-19,143830.5128878593,29.45139658420976,143801.0614912751
2018-02-20,143027.66681564864,29.45139658420976,142998.21541906442
2018-02-21,143292.06108623568,29.45139658420976,143262.60968965146
2018-02-22,145421.97276565028,29.45139658420976,145392.52136906606
2018-02-25,147036.58573209407,29.45139658420976,147007.13433550985
2018-02-26,145131.87204664326,29.45139658420976,145102.42065005904
2018-02-27,144048.21822115383,29.45139658420976,144018.7668245696
2018-02-28,142340.60564520877,29.45139658420976,142311.15424862455
2018-03-01,143759.66382547826,28751.932765095637,115007.73106038262
2018-03-04,145384.87942990006,28751.932765095637,116632.94666480442
2018-03-05,145202.04874382337,28751.932765095637,116450.11597872773
2018-03-06,144878.587361496,28751.932765095637,116126.65459640036
2018-03-07,146153.5551702056,28751.932765095637,117401.62240510996
2018-03-08,146840.38432204718,28751.932765095637,118088.45155695154
2018-03-11,146562.6591520468,28751.932765095637,117810.72638695117
2018-03-12,147013.0678457767,28751.932765095637,118261.13508068107
2018-03-13,145835.86912841443,28751.932765095637,117083.93636331879
2018-03-14,143829.5315458965,28751.932765095637,115077.59878080085
2018-03-15,143150.63984360357,28751.932765095637,114398.70707850793
2018-03-18,141676.44947184928,28751.932765095637,112924.51670675364
2018-03-19,140743.146127788,28751.932765095637,111991.21336269236
2018-03-20,139428.97729178917,28751.932765095637,110677.04452669353
2018-03-21,135874.65666455677,28751.932765095637,107122.72389946113
2018-03-22,134622.3239025015,28751.932765095637,105870.39113740585
2018-03-25,135011.13010916195,28751.932765095637,106259.19734406631
2018-03-26,135295.8351461952,28751.932765095637,106543.90238109956
2018-03-27,136499.86923755525,28751.932765095637,107747.93647245961
2018-03-28,136285.07928617348,28751.932765095637,107533.14652107784
2018-04-01,134127.76676326993,26825.553352653977,107302.21341061595
2018-04-02,135115.10126173543,26825.553352653977,108289.54790908145
2018-04-03,136202.9104347116,26825.553352653977,109377.35708205763
2018-04-04,136848.62816113827,26825.553352653977,110023.07480848429
2018-04-05,134949.8776461848,26825.553352653977,108124.32429353081
2018-04-08,134630.63305104285,26825.553352653977,107805.07969838887
2018-04-09,136401.67366485062,26825.553352653977,109576.12031219664
2018-04-10,135598.68721372794,26825.553352653977,108773.13386107396
2018-04-11,134724.9402818686,26825.553352653977,107899.38692921461
2018-04-12,134786.22522194198,26825.553352653977,107960.671869288
2018-04-15,135876.18195674385,26825.553352653977,109050.62860408987
2018-04-16,136692.36276440573,26825.553352653977,109866.80941175175
2018-04-17,135828.14239806266,26825.553352653977,109002.58904540868
2018-04-18,133682.6739496562,26825.553352653977,106857.12059700221
2018-04-19,132725.2301264907,26825.553352653977,105899.67677383672
2018-04-22,132856.19092643342,26825.553352653977,106030.63757377944
2018-04-23,132292.81480393326,26825.553352653977,105467.26145127928
2018-04-24,132934.38430097816,26825.553352653977,106108.83094832418
2018-04-25,133980.29876627488,26825.553352653977,107154.7454136209
2018-04-26,136530.93561620064,26825.553352653977,109705.38226354666
2018-04-29,134703.85393626464,26825.553352653977,107878.30058361066
2018-04-30,135869.99476425897,26825.553352653977,109044.44141160499
2018-05-01,134580.02327719968,1.127773430198431e-10,134580.02327719957
2018-05-02,134244.38302803878,1.127773430198431e-10,134244.38302803866
2018-05-03,136302.49399637184,1.127773430198431e-10,136302.49399637172
2018-05-06,137854.81782251134,1.127773430198431e-10,137854.81782251122
2018-05-07,137767.34969583803,1.127773430198431e-10,137767.3496958379
2018-05-08,138987.0285412413,1.127773430198431e-10,138987.0285412412
2018-05-09,140792.41819634612,1.127773430198431e-10,140792.418196346
2018-05-10,141827.73455384793,1.127773430198431e-10,141827.7345538478
2018-05-13,143007.3439314948,1.127773430198431e-10,143007.3439314947
2018-05-14,142471.50487658134,1.127773430198431e-10,142471.50487658122
2018-05-15,143794.05415929653,1.127773430198431e-10,143794.05415929641
2018-05-16,144763.30391115812,1.127773430198431e-10,144763.303911158
2018-05-17,145334.42565123225,1.127773430198431e-10,145334.42565123213
2018-05-20,144460.61818819572,1.127773430198431e-10,144460.6181881956
2018-05-21,143585.90545304638,1.127773430198431e-10,143585.90545304626
2018-05-22,143176.94310020132,1.127773430198431e-10,143176.9431002012
2018-05-23,143687.78122085598,1.127773430198431e-10,143687.78122085586
2018-05-24,143102.1457394516,1.127773430198431e-10,143102.1457394515
2018-05-28,143516.86849492186,1.127773430198431e-10,143516.86849492174
2018-05-29,145996.82276557366,1.127773430198431e-10,145996.82276557354
2018-05-30,148771.40623872183,1.127773430198431e-10,148771.4062387217
2018-05-31,149874.84522717164,1.127773430198431e-10,149874.84522717152
2018-06-03,150181.7774740309,3003.635549480589,147178.14192455032
2018-06-04,151235.4327690242,3003.635549480589,148231.7972195436
2018-06-05,152995.65636536383,3003.635549480589,149992.02081588324
2018-06-06,151868.32671378047,3003.635549480589,148864.69116429987
2018-06-07,152446.2513359496,3003.635549480589,149442.61578646902
2018-06-10,152779.49968740786,3003.635549480589,149775.86413792727
2018-06-11,154104.30457344424,3003.635549480589,151100.66902396365
2018-06-12,153547.57031910244,3003.635549480589,150543.93476962185
2018-06-13,154723.0931865822,3003.635549480589,151719.45763710162
2018-06-14,154378.209367168,3003.635549480589,151374.5738176874
2018-06-17,155427.41594186262,3003.635549480589,152423.78039238203
2018-06-18,156321.84876106182,3003.635549480589,153318.21321158123
2018-06-19,156089.48978937246,3003.635549480589,153085.85423989187
2018-06-20,155306.67146344268,3003.635549480589,152303.03591396209
2018-06-21,155331.90598596857,3003.635549480589,152328.27043648798
2018-06-24,151923.97005710125,3003.635549480589,148920.33450762066
2018-06-25,151786.9176688831,3003.635549480589,148783.28211940252
2018-06-26,149833.19911722612,3003.635549480589,146829.56356774553
2018-06-27,151035.1392890926,3003.635549480589,148031.503739612
2018-06-28,151333.83362136804,3003.635549480589,148330.19807188745
2018-07-01,151697.1251114838,14.172510028299243,151682.9526014555
2018-07-02,150372.66749869767,14.172510028299243,150358.49498866938
2018-07-04,151957.3891241919,14.172510028299243,151943.2166141636
2018-07-05,153861.17900135482,14.172510028299243,153847.00649132652
2018-07-08,155917.60834718062,14.172510028299243,155903.43583715233
2018-07-09,156009.7368429235,14.172510028299243,155995.5643328952
2018-07-10,154333.61595335172,14.172510028299243,154319.44344332343
2018-07-11,156653.56680438056,14.172510028299243,156639.39429435227
2018-07-12,156440.59760405996,14.172510028299243,156426.42509403167
2018-07-15,155813.73890104398,14.172510028299243,155799.5663910157
2018-07-16,157528.60713476068,14.172510028299243,157514.43462473238
2018-07-17,158006.00170927757,14.172510028299243,157991.82919924927
2018-07-18,157176.61128692873,14.172510028299243,157162.43877690044
2018-07-19,156528.72452403186,14.172510028299243,156514.55201400357
2018-07-22,156886.57387993747,14.172510028299243,156872.40136990917
2018-07-23,155060.30684126602,14.172510028299243,155046.13433123773
2018-07-24,157345.94616123106,14.172510028299243,157331.77365120276
2018-07-25,158382.60468255667,14.172510028299243,158368.43217252838
2018-07-26,156450.19560783065,14.172510028299243,156436.02309780236
2018-07-29,153781.7558400886,14.172510028299243,153767.5833300603
2018-07-30,153529.20044803293,14.172510028299243,153515.02793800464
2018-07-31,153864.67106531587,14.172510028299243,153850.49855528757
2018-08-01,156157.21501538882,2993.251817803705,153163.9631975851
2018-08-02,156018.01473257702,2993.251817803705,153024.7629147733
2018-08-05,157156.13504132148,2993.251817803705,154162.88322351777
2018-08-06,157509.5404893404,2993.251817803705,154516.2886715367
2018-08-07,157935.11080851048,2993.251817803705,154941.85899070677
2018-08-08,158143.2745727694,2993.251817803705,155150.0227549657
2018-08-09,157572.22755220442,2993.251817803705,154578.9757344007
2018-08-12,156264.6790570312,2993.251817803705,153271.4272392275
2018-08-13,156493.37312461063,2993.251817803705,153500.12130680692
2018-08-14,155384.26949394148,2993.251817803705,152391.01767613777
2018-08-15,156137.15054906078,2993.251817803705,153143.89873125707
2018-08-16,156128.37181799958,2993.251817803705,153135.12000019586
2018-08-19,158352.2650065658,2993.251817803705,155359.0131887621
2018-08-20,160261.72570159097,2993.251817803705,157268.47388378726
2018-08-21,161232.89089695987,2993.251817803705,158239.63907915616
2018-08-22,161347.4543158681,2993.251817803705,158354.20249806438
2018-08-23,164722.63737950148,2993.251817803705,161729.38556169777
2018-08-26,167607.3193679196,2993.251817803705,164614.0675501159
2018-08-27,167407.43524187332,2993.251817803705,164414.1834240696
2018-08-28,170317.54585989864,2993.251817803705,167324.29404209493
2018-08-29,168738.7155741315,2993.251817803705,165745.46375632778
2018-08-30,169912.8195888461,2993.251817803705,166919.56777104238
2018-09-03,172364.77572825088,3410.195772894719,168954.57995535617
2018-09-04,170368.23751596082,3410.195772894719,166958.0417430661
2018-09-05,167476.5390939236,3410.195772894719,164066.3433210289
2018-09-06,167540.931460521,3410.195772894719,164130.7356876263
2018-09-09,169230.20668117004,3410.195772894719,165820.01090827532
2018-09-10,169711.62427894454,3410.195772894719,166301.42850604982
2018-09-11,171198.01356396123,3410.195772894719,167787.8177910665
2018-09-12,172723.99544002453,3410.195772894719,169313.79966712982
2018-09-13,172477.80821279663,3410.195772894719,169067.61243990192
2018-09-16,170682.99334059033,3410.195772894719,167272.7975676956
2018-09-17,173826.79315604447,3410.195772894719,170416.59738314975
2018-09-18,176809.3140243657,3410.195772894719,173399.118251471
2018-09-19,176423.45212877291,3410.195772894719,173013.2563558782
2018-09-20,173685.16785989449,3410.195772894719,170274.97208699977
2018-09-23,172807.08355404926,3410.195772894719,169396.88778115454
2018-09-24,173282.88437188964,3410.195772894719,169872.68859899492
2018-09-25,172423.2064240437,3410.195772894719,169013.01065114897
2018-09-26,174277.94139141898,3410.195772894719,170867.74561852426
2018-09-27,174299.87935969673,3410.195772894719,170889.683586802
2018-09-30,175664.72466774803,3410.195772894719,172254.5288948533
2018-10-01,173146.0874021562,3320.187893248398,169825.8995089078
2018-10-02,174218.14906950085,3320.187893248398,170897.96117625246
2018-10-03,170054.53360203933,3320.187893248398,166734.34570879093
2018-10-04,167996.9721814865,3320.187893248398,164676.7842882381
2018-10-07,165099.76446760868,3320.187893248398,161779.57657436028
2018-10-08,164124.25335827266,3320.187893248398,160804.06546502426
2018-10-09,157009.20002383008,3320.187893248398,153689.0121305817
2018-10-10,155707.31175925463,3320.187893248398,152387.12386600624
2018-10-11,159684.78965657004,3320.187893248398,156364.60176332164
2018-10-14,158417.58573973252,3320.187893248398,155097.39784648412
2018-10-15,163203.12838481888,3320.187893248398,159882.94049157048
2018-10-16,162308.69417048967,3320.187893248398,158988.50627724128
2018-10-17,158839.7624754176,3320.187893248398,155519.5745821692
2018-10-18,155387.52588197394,3320.187893248398,152067.33798872554
2018-10-21,156441.21044715465,3320.187893248398,153121.02255390625
2018-10-22,155820.99495107806,3320.187893248398,152500.80705782966
2018-10-23,147653.8593224997,3320.187893248398,144333.6714292513
2018-10-24,151872.4083104749,3320.187893248398,148552.2204172265
2018-10-25,147840.78030283985,3320.187893248398,144520.59240959145
2018-10-28,145647.99175128702,3320.187893248398,142327.80385803862
2018-10-29,149835.9060500303,3320.187893248398,146515.7181567819
2018-10-30,154728.78742294357,3320.187893248398,151408.59952969517
2018-10-31,158899.42151787088,3320.187893248398,155579.2336246225
2018-11-01,157825.8958967788,31565.179179355735,126260.71671742306
2018-11-04,159976.84905552983,31565.179179355735,128411.6698761741
2018-11-05,160723.04055345617,31565.179179355735,129157.86137410044
2018-11-06,162755.77610948877,31565.179179355735,131190.59693013303
2018-11-07,163424.92062486755,31565.179179355735,131859.7414455118
2018-11-08,163449.83078965425,31565.179179355735,131884.65161029852
2018-11-11,163384.16931992662,31565.179179355735,131818.99014057088
2018-11-12,162439.06132458965,31565.179179355735,130873.88214523392
2018-11-13,162017.5455539695,31565.179179355735,130452.36637461378
2018-11-14,161829.01196652255,31565.179179355735,130263.83278716682
2018-11-15,162834.72588271444,31565.179179355735,131269.5467033587
2018-11-18,162070.4167460641,31565.179179355735,130505.23756670835
2018-11-19,160955.96816448006,31565.179179355735,129390.78898512432
2018-11-20,158812.66666563196,31565.179179355735,127247.48748627622
2018-11-22,157871.44293407712,31565.179179355735,126306.26375472138
2018-11-25,158557.99856563477,31565.179179355735,126992.81938627904
2018-11-26,160295.99499848104,31565.179179355735,128730.8158191253
2018-11-27,160685.32189144945,31565.179179355735,129120.14271209372
2018-11-28,161415.16660014176,31565.179179355735,129849.98742078603
2018-11-29,163407.20170779462,31565.179179355735,131842.0225284389
2018-12-02,162703.08431306895,3254.0616862612646,159449.02262680768
2018-12-03,156043.52879915285,3254.0616862612646,152789.46711289158
2018-12-05,156948.61538591544,3254.0616862612646,153694.55369965418
2018-12-06,151749.745609839,3254.0616862612646,148495.68392357774
2018-12-09,152261.99264656397,3254.0616862612646,149007.9309603027
2018-12-10,152667.19350198592,3254.0616862612646,149413.13181572466
2018-12-11,154499.05167927002,3254.0616862612646,151244.98999300876
2018-12-12,153629.4762782642,3254.0616862612646,150375.41459200293
2018-12-13,150178.70912421518,3254.0616862612646,146924.6474379539
2018-12-16,145417.48795387972,3254.0616862612646,142163.42626761846
2018-12-17,145974.2678320743,3254.0616862612646,142720.20614581305
2018-12-18,143302.1070639071,3254.0616862612646,140048.04537764585
2018-12-19,140279.2673608737,3254.0616862612646,137025.20567461243
2018-12-20,136369.0320651319,3254.0616862612646,133114.97037887064
2018-12-23,133112.00646141765,3254.0616862612646,129857.94477515639
2018-12-25,141937.78609677166,3254.0616862612646,138683.7244105104
2018-12-26,143051.3164067675,3254.0616862612646,139797.25472050623
2018-12-27,143004.48344865383,3254.0616862612646,139750.42176239257
2018-12-30,144677.30272302477,3254.0616862612646,141423.2410367635
2019-01-01,145572.97396226355,117.79786325469877,145455.17609900885
2019-01-02,142131.09546553946,117.79786325469877,142013.29760228476
2019-01-03,148654.61223646448,117.79786325469877,148536.81437320978
2019-01-06,151713.12389011736,117.79786325469877,151595.32602686266
2019-01-07,152688.12928337962,117.79786325469877,152570.33142012492
2019-01-08,155075.8538816893,117.79786325469877,154958.0560184346
2019-01-09,155031.39573208822,117.79786325469877,154913.59786883352
2019-01-10,155618.3145297319,117.79786325469877,155500.5166664772
2019-01-13,155241.53391182396,117.79786325469877,155123.73604856926
2019-01-14,156762.18879528236,117.79786325469877,156644.39093202766
2019-01-15,157800.0856785506,117.79786325469877,157682.2878152959
2019-01-16,158864.2786361423,117.79786325469877,158746.4807728876
2019-01-17,161811.97845192166,117.79786325469877,161694.18058866696
2019-01-21,157887.72187673216,117.79786325469877,157769.92401347746
2019-01-22,157130.27970464499,117.79786325469877,157012.48184139028
2019-01-23,159396.27666438225,117.79786325469877,159278.47880112755
2019-01-24,162938.0594819043,117.79786325469877,162820.2616186496
2019-01-27,161356.9662910682,117.79786325469877,161239.1684278135
2019-01-28,160278.2774790802,117.79786325469877,160160.4796158255
2019-01-29,163534.56244110427,117.79786325469877,163416.76457784956
2019-01-30,164505.96661293186,117.79786325469877,164388.16874967716
2019-01-31,165103.13996550138,117.79786325469877,164985.34210224668
2019-02-03,166435.83309900697,3328.716661979994,163107.11643702697
2019-02-04,166405.27746960448,3328.716661979994,163076.56080762448
2019-02-05,166112.35378543628,3328.716661979994,162783.63712345628
2019-02-06,162969.25304732626,3328.716661979994,159640.53638534626
2019-02-07,164280.42865079144,3328.716661979994,160951.71198881144
2019-02-10,165905.2102647962,3328.716661979994,162576.4936028162
2019-02-11,169591.65374125994,3328.716661979994,166262.93707927995
2019-02-12,170626.6923925559,3328.716661979994,167297.9757305759
2019-02-13,171569.75538400942,3328.716661979994,168241.03872202942
2019-02-14,174314.74985299286,3328.716661979994,170986.03319101286
2019-02-18,175492.87694772807,3328.716661979994,172164.16028574808
2019-02-19,175831.47986892768,3328.716661979994,172502.76320694768
2019-02-20,173870.40664654548,3328.716661979994,170541.68998456548
2019-02-21,177610.9624851989,3328.716661979994,174282.2458232189
2019-02-24,179846.59501357653,3328.716661979994,176517.87835159653
2019-02-25,178478.8377604224,3328.716661979994,175150.1210984424
2019-02-26,179602.6978470564,3328.716661979994,176273.9811850764
2019-02-27,179185.94165579142,3328.716661979994,175857.22499381143
2019-02-28,183012.02952931798,3328.716661979994,179683.31286733798
2019-03-03,180931.1158050489,3613.175236139452,177317.94056890946
2019-03-04,180386.104039578,3613.175236139452,176772.92880343855
2019-03-05,175599.62446697804,3613.175236139452,171986.4492308386
2019-03-06,174646.29113135106,3613.175236139452,171033.1158952116
2019-03-07,173257.1313018949,3613.175236139452,169643.95606575545
2019-03-10,177536.7592799948,3613.175236139452,173923.58404385534
2019-03-11,179738.23441001982,3613.175236139452,176125.05917388038
2019-03-12,181095.80368582287,3613.175236139452,177482.62844968343
2019-03-13,181661.86109201756,3613.175236139452,178048.6858558781
2019-03-14,182099.5842013002,3613.175236139452,178486.40896516075
2019-03-17,184954.86801951335,3613.175236139452,181341.6927833739
2019-03-18,185758.46291204938,3613.175236139452,182145.28767590993
2019-03-19,186349.9761323797,3613.175236139452,182736.80089624025
2019-03-20,189794.53265048182,3613.175236139452,186181.35741434238
2019-03-21,181371.95431553968,3613.175236139452,177758.77907940024
2019-03-24,181737.12214537247,3613.175236139452,178123.94690923303
2019-03-25,183205.66378752087,3613.175236139452,179592.48855138142
2019-03-26,180242.42711971395,3613.175236139452,176629.2518835745
2019-03-27,181306.62968623263,3613.175236139452,177693.45445009318
2019-03-28,182699.58299662892,3613.175236139452,179086.40776048947
2019-03-31,184093.38122957264,3613.175236139452,180480.2059934332
2019-04-01,184165.8583232672,6.502887117676437e-11,184165.85832326714
2019-04-02,185712.5668333692,6.502887117676437e-11,185712.56683336914
2019-04-03,184804.71060967035,6.502887117676437e-11,184804.7106096703
2019-04-04,186191.51418113,6.502887117676437e-11,186191.51418112995
2019-04-07,186127.4453248032,6.502887117676437e-11,186127.44532480315
2019-04-08,185031.89552494927,6.502887117676437e-11,185031.8955249492
2019-04-09,186851.65166559714,6.502887117676437e-11,186851.65166559708
2019-04-10,186170.530527366,6.502887117676437e-11,186170.53052736595
2019-04-11,187000.67483612837,6.502887117676437e-11,187000.6748361283
2019-04-14,186301.323350203,6.502887117676437e-11,186301.32335020293
2019-04-15,186576.87304660288,6.502887117676437e-11,186576.87304660282
2019-04-16,185875.76873310533,6.502887117676437e-11,185875.76873310527
2019-04-17,185811.0304848776,6.502887117676437e-11,185811.03048487756
2019-04-21,186488.62228911908,6.502887117676437e-11,186488.62228911903
2019-04-22,188699.2652967743,6.502887117676437e-11,188699.26529677425
2019-04-23,187847.71004043164,6.502887117676437e-11,187847.7100404316
2019-04-24,187041.8766662017,6.502887117676437e-11,187041.87666620163
2019-04-25,189196.13173636014,6.502887117676437e-11,189196.13173636008
2019-04-28,190489.60912407702,6.502887117676437e-11,190489.60912407696
2019-04-29,190081.60464627913,6.502887117676437e-11,190081.60464627907
2019-04-30,187792.62517009524,6.502887117676437e-11,187792.62517009518
2019-05-01,187919.62291178782,290.62565621338354,187628.99725557445
2019-05-02,190597.63050679312,290.62565621338354,190307.00485057975
2019-05-05,190791.734683329,290.62565621338354,190501.10902711563
2019-05-06,186690.2875629818,290.62565621338354,186399.66190676842
2019-05-07,186577.9941121402,290.62565621338354,186287.36845592683
2019-05-08,185154.64648475804,290.62565621338354,184864.02082854466
2019-05-09,185834.07767317622,290.62565621338354,185543.45201696284
2019-05-12,178874.62214981948,290.62565621338354,178583.9964936061
2019-05-13,182059.12517461766,290.62565621338354,181768.49951840428
2019-05-14,184503.01456492886,290.62565621338354,184212.38890871548
2019-05-15,187453.4160633064,290.62565621338354,187162.790407093
2019-05-16,185258.72167500266,290.62565621338354,184968.09601878928
2019-05-19,182600.87913730403,290.62565621338354,182310.25348109065
2019-05-20,184717.27138804083,290.62565621338354,184426.64573182745
2019-05-21,183418.21633279044,290.62565621338354,183127.59067657706
2019-05-22,180336.77109063274,290.62565621338354,180046.14543441936
2019-05-23,181210.02085435955,290.62565621338354,180919.39519814617
2019-05-27,180533.42175817132,290.62565621338354,180242.79610195794
2019-05-28,178245.913112372,290.62565621338354,177955.28745615864
2019-05-29,179156.71346288663,290.62565621338354,178866.08780667325
2019-05-30,177384.02017183046,290.62565621338354,177093.39451561708
2019-06-02,174652.96962815095,7.275957614183426e-12,174652.96962815095
2019-06-03,180571.94931207836,7.275957614183426e-12,180571.94931207836
2019-06-04,180228.66613691417,7.275957614183426e-12,180228.66613691417
2019-06-05,180096.72813203128,7.275957614183426e-12,180096.72813203128
2019-06-06,182655.3008245445,7.275957614183426e-12,182655.3008245445
2019-06-09,185176.12513879852,7.275957614183426e-12,185176.12513879852
2019-06-10,183431.0014810914,7.275957614183426e-12,183431.0014810914
2019-06-11,182898.14795712155,7.275957614183426e-12,182898.14795712155
2019-06-12,185259.86725501405,7.275957614183426e-12,185259.86725501405
2019-06-13,182349.74947273894,7.275957614183426e-12,182349.74947273894
2019-06-16,185735.9615727563,7.275957614183426e-12,185735.9615727563
2019-06-17,188495.01771690667,7.275957614183426e-12,188495.01771690667
2019-06-18,188380.95187746585,7.275957614183426e-12,188380.95187746585
2019-06-19,189581.6974283127,7.275957614183426e-12,189581.6974283127
2019-06-20,188135.26367049734,7.275957614183426e-12,188135.26367049734
2019-06-23,184734.7597396329,7.275957614183426e-12,184734.7597396329
2019-06-24,183507.36762171748,7.275957614183426e-12,183507.36762171748
2019-06-25,184722.5736507335,7.275957614183426e-12,184722.5736507335
2019-06-26,187593.72507947165,7.275957614183426e-12,187593.72507947165
2019-06-27,189637.85190768723,7.275957614183426e-12,189637.85190768723
